image_filename,class,x1,y1,x2,y2
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,373,572,387,590
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,76,542,87,562
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Planula,788,220,800,233
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Planula,347,210,357,223
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,777,785,794,798
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Planula,851,605,860,616
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,751,770,773,779
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,465,469,486,488
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Planula,446,911,457,923
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,220,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,160,525,176,547
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,500,884,516,904
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,474,749,489,759
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,908,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260091.png,Planula,713,810,724,821
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Planula,612,255,624,266
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,373,572,387,590
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,76,542,88,561
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Planula,788,220,800,233
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Planula,851,605,860,616
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,751,770,773,779
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,778,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Planula,347,209,357,223
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,219,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Planula,446,911,457,923
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,465,469,486,488
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,161,526,177,548
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Planula,712,811,723,823
rpa_bb_25C_6_dpf_fert_04_24_20260089.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,465,467,489,490
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,373,572,388,591
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Planula,346,210,357,223
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Planula,852,606,861,616
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Planula,705,818,717,830
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,76,542,88,561
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,907,500,919,515
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,310,117,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,327,136,344,147
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,753,770,776,780
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,777,785,796,799
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,474,748,492,759
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,221,793,251,816
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,500,882,517,905
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Planula,448,911,458,922
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Planula,614,256,626,265
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Planula,790,220,800,233
rpa_bb_25C_6_dpf_fert_04_24_20260081.png,Polyp,162,524,179,549
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Planula,446,912,456,922
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,778,785,794,798
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,76,542,88,561
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,219,794,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Planula,851,603,859,613
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,474,749,489,759
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,464,468,487,488
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,325,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,373,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Planula,810,531,819,548
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Planula,347,216,361,226
rpa_bb_25C_6_dpf_fert_04_24_20260305.png,Polyp,160,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,159,525,176,547
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Planula,851,603,859,613
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,325,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,777,785,794,798
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Planula,613,256,624,268
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Planula,446,912,456,922
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,464,468,488,488
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,374,572,386,589
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,222,795,248,816
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Planula,817,480,827,497
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Planula,347,217,360,226
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260337.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,76,543,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,219,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Planula,446,912,457,922
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,778,785,794,798
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Planula,613,256,624,268
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Planula,851,604,859,613
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,325,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,465,468,488,488
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,159,525,176,547
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,374,572,386,589
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,501,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Planula,813,500,823,516
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260323.png,Planula,347,217,360,226
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,219,794,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,325,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Planula,851,604,859,613
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Planula,613,256,624,268
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,777,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Planula,446,912,456,922
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,464,468,488,488
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,374,572,386,589
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Planula,788,219,801,232
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,500,883,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Planula,347,217,360,226
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Planula,814,492,824,509
rpa_bb_25C_6_dpf_fert_04_24_20260328.png,Polyp,159,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,220,795,249,818
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,76,542,88,561
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,777,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,464,469,487,488
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Planula,789,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Planula,851,604,859,614
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Planula,446,912,457,922
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,474,749,489,759
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Planula,802,581,811,597
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,373,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Planula,348,216,361,225
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,160,525,176,547
rpa_bb_25C_6_dpf_fert_04_24_20260273.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,76,542,88,561
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,218,795,248,819
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,777,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Planula,851,604,859,614
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,464,468,488,488
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Planula,788,219,801,232
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,373,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Planula,446,913,456,923
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,159,526,176,547
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Planula,810,524,820,541
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,908,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Planula,347,217,360,225
rpa_bb_25C_6_dpf_fert_04_24_20260309.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Planula,612,255,624,266
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Planula,347,209,357,223
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,373,572,387,590
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Planula,851,605,860,616
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,777,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Planula,788,220,800,233
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,465,469,486,488
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,219,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Planula,446,911,457,923
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,500,884,516,904
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,161,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,474,749,490,758
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Planula,710,812,723,825
rpa_bb_25C_6_dpf_fert_04_24_20260087.png,Polyp,908,500,919,515
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,778,785,794,798
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,751,770,773,779
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,465,469,487,489
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Planula,850,604,858,614
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,374,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Planula,348,215,361,225
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Planula,446,911,457,923
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,500,884,516,904
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Planula,794,613,805,628
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,160,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,556,593,573,613
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,222,795,248,815
rpa_bb_25C_6_dpf_fert_04_24_20260256.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,219,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,465,469,487,489
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,778,785,794,798
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Planula,850,603,858,613
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Planula,348,215,361,225
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,374,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Planula,446,911,457,922
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Planula,793,614,803,630
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260255.png,Polyp,160,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,219,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,326,136,342,146
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Planula,851,604,859,614
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,76,543,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Planula,446,912,457,922
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,777,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,464,468,488,488
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,159,525,177,547
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,373,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,501,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Polyp,908,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Planula,347,216,361,226
rpa_bb_25C_6_dpf_fert_04_24_20260311.png,Planula,811,520,820,537
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,325,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,220,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Planula,851,603,859,613
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,777,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,76,542,88,561
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Planula,446,912,456,922
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,465,468,487,488
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,373,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Planula,347,216,361,226
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Planula,810,528,819,544
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260307.png,Polyp,159,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,309,117,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,326,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,778,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,465,468,488,489
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Planula,851,604,859,614
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Planula,789,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,373,572,385,590
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Planula,446,912,457,922
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Planula,801,586,811,602
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Planula,348,215,361,225
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,222,795,248,815
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,556,593,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,907,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260270.png,Polyp,160,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Planula,446,911,457,923
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,777,784,794,798
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,309,117,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,464,468,487,489
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Planula,147,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,219,795,248,818
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,751,771,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Planula,850,604,858,614
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,325,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Planula,788,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,374,572,385,589
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,500,884,516,905
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Planula,348,214,361,225
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Planula,792,623,801,639
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,556,594,572,613
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,908,499,919,514
rpa_bb_25C_6_dpf_fert_04_24_20260250.png,Polyp,160,526,176,548
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,76,542,88,562
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,325,136,343,146
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Planula,446,911,457,923
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Planula,146,555,157,567
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Planula,612,256,623,268
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,751,770,773,780
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,777,785,794,797
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,309,118,323,132
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,464,468,488,489
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,474,749,490,759
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Planula,850,604,859,614
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,373,572,385,590
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Planula,789,219,800,232
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Polyp,500,884,515,905
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Planula,348,215,361,225
rpa_bb_25C_6_dpf_fert_04_24_20260263.png,Planula,797,599,808,615
